client_id,age,situation_familiale,profession,region,anciennete_mois,produit_principal,niveau_couverture,canal_souscription,prime_mensuelle_eur,nb_sinistres_12m,montant_sinistres_eur,nb_appels_support_12m,nb_avenants_contrat,retard_paiement_nb,score_satisfaction,resiliation_anterieure,date_souscription,date_derniere_interaction,churned
CLT01658,56,Célibataire,Sans emploi,Bretagne,84,Assurance Auto,Confort,Téléphone,128.83,0,0.0,0.0,3,3,5.0,0,2023-12-04,2024-03-07,0
CLT01659,42,Célibataire,Sans emploi,Nouvelle-Aquitaine,132,Assurance Santé,Confort,Courtier,158.64,2,4379.74,5.0,0,0,5.0,0,2022-10-01,2023-04-02,0
CLT01660,33,Veuf/Veuve,Fonctionnaire,Île-de-France,72,Assurance Santé,Confort,Téléphone,146.31,0,0.0,0.0,0,2,5.0,0,2022-11-01,2022-12-07,0
CLT01661,68,Veuf/Veuve,Indépendant,Île-de-France,168,Multirisque Pro,Essentiel,Courtier,187.32,1,921.22,0.0,2,1,3.0,0,2022-06-29,2022-09-23,1
CLT01662,56,Veuf/Veuve,Retraité,Auvergne-Rhône-Alpes,156,Multirisque Pro,Essentiel,Web,222.57,0,0.0,3.0,0,0,5.0,0,2022-10-09,2023-09-27,0
CLT01663,28,Célibataire,Salarié,Hauts-de-France,120,Assurance Vie,Premium,Web,132.0,0,0.0,0.0,2,0,4.0,0,2022-12-01,2023-12-17,0
CLT01664,28,Célibataire,Fonctionnaire,Grand Est,144,Assurance Auto,Essentiel,Agence,75.76,0,0.0,0.0,2,0,4.0,0,2023-10-15,2024-03-17,0
CLT01665,51,Marié(e),Salarié,Auvergne-Rhône-Alpes,132,Assurance Vie,Confort,Agence,78.54,0,0.0,0.0,1,0,4.0,0,2023-03-20,2023-05-18,1
CLT01666,25,En couple,Salarié,Nouvelle-Aquitaine,24,Assurance Habitation,Premium,Courtier,90.17,0,0.0,1.0,0,3,4.0,0,2023-01-19,2024-05-17,0
CLT01667,33,Marié(e),Sans emploi,Auvergne-Rhône-Alpes,156,Assurance Habitation,Confort,Courtier,74.15,0,0.0,3.0,1,0,4.0,1,2023-11-19,2023-11-30,1
CLT01668,57,Marié(e),Salarié,Nouvelle-Aquitaine,120,Multirisque Pro,Confort,Web,277.84,2,5657.75,5.0,2,3,4.0,0,2023-02-21,2023-06-07,0
CLT01669,37,Marié(e),Retraité,Nouvelle-Aquitaine,156,Assurance Auto,Confort,Web,116.58,0,0.0,1.0,2,0,5.0,0,2023-09-06,2024-02-15,0
CLT01670,63,Marié(e),Indépendant,Île-de-France,156,Assurance Auto,Essentiel,Web,84.17,0,0.0,0.0,0,1,4.0,1,2022-03-07,2023-11-23,0
CLT01671,60,Marié(e),Sans emploi,Grand Est,60,Assurance Santé,Premium,Téléphone,271.87,0,0.0,2.0,2,0,3.0,0,2023-02-03,2024-06-04,0
CLT01672,50,Marié(e),Fonctionnaire,Bretagne,60,Multirisque Pro,Essentiel,Courtier,237.68,1,1215.45,4.0,1,0,4.0,1,2023-04-01,2023-06-17,0
CLT01673,31,En couple,Retraité,Occitanie,108,Assurance Vie,Premium,Téléphone,114.51,0,0.0,1.0,3,0,5.0,0,2022-09-19,2023-11-05,0
CLT01674,32,Marié(e),Salarié,Hauts-de-France,72,Assurance Auto,Premium,Agence,149.06,1,1943.56,0.0,3,3,4.0,1,2022-08-01,2024-01-25,0
CLT01675,64,Veuf/Veuve,Retraité,Bretagne,132,Assurance Santé,Confort,Courtier,169.21,0,0.0,2.0,0,0,4.0,1,2022-01-31,2022-07-09,0
CLT01676,42,Veuf/Veuve,Retraité,Bretagne,72,Multirisque Pro,Premium,Web,394.95,2,5141.84,0.0,3,0,5.0,0,2022-01-24,2024-03-03,0
CLT01677,46,Veuf/Veuve,Sans emploi,Occitanie,48,Assurance Santé,Premium,Téléphone,223.18,0,35427.73,1.0,0,0,4.0,0,2022-05-15,2023-06-06,0
CLT01678,37,En couple,Indépendant,Grand Est,156,Multirisque Pro,Essentiel,Agence,207.98,0,0.0,1.0,1,1,3.0,0,2022-04-24,2023-11-29,0
CLT01679,45,Veuf/Veuve,Fonctionnaire,Grand Est,132,Assurance Santé,Essentiel,Web,126.62,1,2289.22,0.0,2,3,5.0,0,2022-08-11,2023-10-13,0
CLT01680,33,Célibataire,Fonctionnaire,Bretagne,108,Multirisque Pro,Confort,Courtier,265.14,0,0.0,1.0,0,0,4.0,0,2023-05-30,2024-02-28,0
CLT01681,24,Veuf/Veuve,Retraité,Grand Est,108,Multirisque Pro,Confort,Web,280.32,0,0.0,0.0,1,0,4.0,0,2022-10-21,2024-01-24,0
CLT01682,68,Célibataire,Sans emploi,Nouvelle-Aquitaine,84,Assurance Habitation,Essentiel,Téléphone,40.88,4,7836.47,1.0,1,0,4.0,1,2022-12-09,2024-03-28,1
CLT01683,27,Veuf/Veuve,Retraité,Grand Est,72,Assurance Habitation,Premium,Agence,95.33,3,3946.37,0.0,3,0,4.0,0,2023-02-25,2023-06-01,0
CLT01684,24,Célibataire,Sans emploi,Auvergne-Rhône-Alpes,168,Assurance Auto,Premium,Web,150.82,1,800.04,2.0,3,0,3.0,0,2023-08-08,2024-03-04,0
CLT01685,36,Veuf/Veuve,Salarié,Auvergne-Rhône-Alpes,108,Assurance Auto,Confort,Web,110.78,0,0.0,3.0,3,2,3.0,0,2023-01-15,2023-02-07,1
CLT01686,37,En couple,Retraité,Occitanie,108,Multirisque Pro,Premium,Téléphone,471.85,1,848.02,0.0,3,0,4.0,0,2023-01-13,2023-09-15,0
CLT01687,61,En couple,Fonctionnaire,Bretagne,120,Assurance Habitation,Confort,Web,65.74,0,0.0,0.0,1,0,5.0,0,2022-03-08,2022-04-08,0
CLT01688,54,En couple,Sans emploi,Hauts-de-France,24,Assurance Habitation,Premium,Téléphone,103.11,0,0.0,4.0,0,1,4.0,0,2023-03-31,2023-08-01,0
CLT01689,60,En couple,Indépendant,Bretagne,84,Assurance Habitation,Confort,Agence,65.83,2,2121.29,1.0,2,0,3.0,0,2023-04-19,2024-04-22,1
CLT01690,69,Veuf/Veuve,Retraité,Grand Est,24,Assurance Auto,Essentiel,Agence,90.15,1,1447.12,0.0,3,0,4.0,0,2022-03-14,2024-05-23,0
CLT01691,69,Veuf/Veuve,Retraité,Île-de-France,168,Assurance Vie,Confort,Agence,89.48,4,7469.63,2.0,0,0,4.0,0,2022-03-03,2022-12-27,0
CLT01692,37,Veuf/Veuve,Sans emploi,Bretagne,108,Assurance Vie,Premium,Agence,121.75,1,1825.2,1.0,0,0,4.0,0,2023-10-07,2024-05-19,0
CLT01693,31,Marié(e),Sans emploi,Auvergne-Rhône-Alpes,48,Assurance Vie,Essentiel,Agence,58.54,1,866.19,5.0,1,2,3.0,0,2022-04-25,2024-05-03,1
CLT01694,52,En couple,Indépendant,Bretagne,120,Assurance Habitation,Confort,Téléphone,73.83,1,2352.07,0.0,3,1,3.0,0,2023-05-10,2023-08-25,0
CLT01695,71,Veuf/Veuve,Retraité,PACA,12,Assurance Santé,Essentiel,Courtier,133.11,2,706.54,2.0,1,0,4.0,0,2022-09-08,2023-06-01,0
CLT01696,27,Veuf/Veuve,Fonctionnaire,Bretagne,144,Assurance Santé,Confort,Téléphone,165.58,1,1568.64,0.0,1,1,4.0,0,2023-08-05,2023-12-23,0
CLT01697,30,Marié(e),Salarié,Auvergne-Rhône-Alpes,144,Multirisque Pro,Essentiel,Web,175.41,0,0.0,1.0,0,0,4.0,0,2022-08-15,2023-08-29,0
CLT01698,66,En couple,Sans emploi,Nouvelle-Aquitaine,96,Multirisque Pro,Confort,Courtier,256.99,0,0.0,1.0,0,3,5.0,0,2023-10-12,2024-03-16,0
CLT01699,67,En couple,Indépendant,Nouvelle-Aquitaine,168,Assurance Vie,Premium,Téléphone,129.84,2,4688.77,0.0,1,1,5.0,0,2022-05-31,2024-02-12,0
CLT01700,68,Célibataire,Indépendant,Occitanie,108,Assurance Santé,Confort,Courtier,144.84,1,1678.49,0.0,2,0,4.0,0,2023-08-21,2024-01-23,0
CLT01701,24,Marié(e),Sans emploi,Nouvelle-Aquitaine,60,Assurance Habitation,Premium,Agence,103.21,0,0.0,0.0,3,0,4.0,1,2023-06-14,2024-01-07,0
CLT01702,28,En couple,Sans emploi,Bretagne,144,Assurance Vie,Premium,Web,135.13,0,0.0,0.0,3,0,5.0,0,2023-05-29,2023-11-05,0
CLT01703,43,En couple,Sans emploi,Hauts-de-France,120,Multirisque Pro,Confort,Téléphone,278.75,0,0.0,0.0,3,0,4.0,1,2023-05-09,2023-08-06,0
CLT01704,23,Marié(e),Indépendant,PACA,96,Assurance Vie,Confort,Agence,76.36,0,0.0,2.0,2,0,2.0,0,2022-11-13,2023-06-12,0
CLT01705,25,En couple,Fonctionnaire,PACA,156,Assurance Habitation,Essentiel,Courtier,52.74,2,3352.46,0.0,0,2,3.0,0,2023-05-26,2024-01-16,1
CLT01706,24,En couple,Fonctionnaire,Occitanie,108,Multirisque Pro,Premium,Agence,473.61,1,2256.33,0.0,3,0,5.0,0,2023-11-12,2023-11-20,0
CLT01707,29,Célibataire,Fonctionnaire,Bretagne,36,Assurance Vie,Premium,Agence,129.73,1,2303.66,4.0,1,0,4.0,1,2023-07-21,2024-04-19,0
CLT01708,54,En couple,Indépendant,Hauts-de-France,60,Multirisque Pro,Essentiel,Agence,201.9,0,0.0,0.0,3,0,4.0,0,2022-09-20,2023-03-26,0
CLT01709,23,Célibataire,Sans emploi,Auvergne-Rhône-Alpes,36,Assurance Habitation,Essentiel,Téléphone,42.83,0,0.0,2.0,3,0,4.0,0,2022-09-30,2024-04-17,0
CLT01710,37,En couple,Sans emploi,PACA,156,Assurance Santé,Essentiel,Web,103.86,0,0.0,2.0,1,0,4.0,0,2022-11-07,2023-01-08,0
CLT01711,71,Veuf/Veuve,Salarié,Hauts-de-France,72,Assurance Habitation,Essentiel,Web,43.81,2,2129.65,,0,0,4.0,0,2023-07-04,2023-07-30,0
CLT01712,31,Veuf/Veuve,Salarié,Occitanie,24,Assurance Santé,Premium,Agence,245.18,2,3061.7,2.0,1,2,5.0,0,2023-03-29,2023-05-10,0
CLT01713,58,Veuf/Veuve,Fonctionnaire,Occitanie,36,Assurance Vie,Essentiel,Agence,65.24,0,0.0,0.0,3,0,4.0,0,2023-08-06,2023-08-10,0
CLT01714,49,En couple,Sans emploi,Hauts-de-France,48,Multirisque Pro,Confort,Agence,325.94,0,0.0,0.0,2,0,4.0,0,2023-10-13,2024-06-02,0
CLT01715,46,Veuf/Veuve,Indépendant,Nouvelle-Aquitaine,36,Assurance Auto,Confort,Téléphone,96.66,1,2543.88,0.0,1,0,3.0,1,2022-12-03,2024-05-05,1
CLT01716,51,Marié(e),Sans emploi,Nouvelle-Aquitaine,96,Assurance Vie,Premium,Courtier,114.65,0,0.0,1.0,1,1,4.0,0,2022-09-12,2023-08-27,0
CLT01717,38,Célibataire,Indépendant,Hauts-de-France,120,Assurance Santé,Premium,Courtier,242.83,3,3891.91,1.0,1,2,5.0,0,2023-05-15,2023-05-18,1
CLT01718,46,En couple,Indépendant,Hauts-de-France,168,Assurance Santé,Premium,Téléphone,280.84,0,0.0,2.0,2,0,4.0,1,2022-03-09,2024-04-25,0
CLT01719,34,Veuf/Veuve,Fonctionnaire,PACA,132,Assurance Vie,Premium,Courtier,108.74,0,0.0,1.0,1,0,3.0,0,2023-10-16,2024-01-17,1
CLT01720,32,Marié(e),Sans emploi,Occitanie,132,Assurance Habitation,Essentiel,Web,47.78,0,0.0,1.0,3,0,4.0,0,2022-11-09,2023-10-02,0
CLT01721,69,En couple,Sans emploi,Nouvelle-Aquitaine,72,Multirisque Pro,Confort,Agence,329.96,0,0.0,4.0,1,0,4.0,0,2023-11-20,2023-12-29,0
CLT01722,42,En couple,Indépendant,Grand Est,144,Assurance Santé,Essentiel,Web,137.9,0,0.0,3.0,0,0,4.0,1,2023-09-17,2023-12-06,0
CLT01723,51,Marié(e),Indépendant,Grand Est,168,Assurance Santé,Premium,Téléphone,223.54,2,3411.3,3.0,2,1,4.0,0,2022-09-27,2024-01-23,0
CLT01724,47,Marié(e),Fonctionnaire,Nouvelle-Aquitaine,120,Assurance Santé,Confort,Web,188.92,3,3759.79,1.0,2,0,4.0,0,2022-11-19,2024-02-22,0
CLT01725,52,Célibataire,Retraité,Grand Est,168,Assurance Santé,Confort,Téléphone,153.37,0,0.0,2.0,2,1,4.0,0,2022-02-26,2023-04-20,1
CLT01726,36,Marié(e),Salarié,Hauts-de-France,96,Assurance Santé,Premium,Web,211.25,0,0.0,1.0,3,2,4.0,1,2023-12-23,2024-02-12,0
CLT01727,57,Marié(e),Salarié,Nouvelle-Aquitaine,132,Assurance Habitation,Premium,Courtier,80.19,0,0.0,0.0,1,0,5.0,0,2022-11-26,2024-02-06,0
CLT01728,35,Veuf/Veuve,Fonctionnaire,Occitanie,132,Assurance Vie,Confort,Web,90.71,1,1471.03,0.0,1,0,2.0,1,2022-04-20,2022-07-05,0
CLT01729,30,Veuf/Veuve,Salarié,Hauts-de-France,36,Assurance Habitation,Essentiel,Courtier,52.69,1,292.95,5.0,1,0,2.0,0,2023-11-07,2024-02-14,1
CLT01730,53,Célibataire,Salarié,Grand Est,144,Assurance Vie,Essentiel,Courtier,57.82,1,1155.0,0.0,2,0,5.0,0,2022-02-27,2023-12-13,0
CLT01731,53,Marié(e),Salarié,Hauts-de-France,156,Assurance Santé,Confort,Courtier,155.18,0,0.0,3.0,2,0,3.0,0,2023-04-29,2023-07-06,0
CLT01732,27,En couple,Sans emploi,Auvergne-Rhône-Alpes,168,Assurance Auto,Confort,Téléphone,122.63,0,0.0,1.0,3,2,5.0,0,2022-11-03,2024-06-12,1
CLT01733,39,En couple,Fonctionnaire,Hauts-de-France,156,Assurance Habitation,Premium,Agence,95.66,1,1243.87,1.0,1,2,4.0,0,2023-08-10,2024-05-15,1
CLT01734,46,En couple,Salarié,Île-de-France,24,Assurance Santé,Premium,Courtier,258.61,2,1139.64,2.0,3,0,3.0,0,2023-12-18,2024-06-17,1
CLT01735,66,En couple,Fonctionnaire,Occitanie,48,Assurance Santé,Confort,Téléphone,160.39,0,0.0,0.0,0,0,5.0,0,2023-04-25,2023-08-19,0
CLT01736,68,Marié(e),Fonctionnaire,Occitanie,132,Assurance Vie,Confort,Courtier,73.38,0,0.0,1.0,3,0,,0,2023-09-11,2023-09-22,0
CLT01737,31,Veuf/Veuve,Retraité,Grand Est,12,Assurance Habitation,Essentiel,Téléphone,40.61,0,0.0,0.0,1,0,4.0,0,2022-02-19,2024-06-19,1
CLT01738,58,Veuf/Veuve,Salarié,Île-de-France,108,Multirisque Pro,Essentiel,Courtier,202.09,0,0.0,1.0,1,0,4.0,0,2023-06-01,2023-11-15,1
CLT01739,25,Célibataire,Salarié,Bretagne,72,Multirisque Pro,Confort,Courtier,333.44,0,0.0,0.0,3,0,3.0,0,2023-08-02,2023-09-18,0
CLT01740,48,Veuf/Veuve,Sans emploi,PACA,72,Multirisque Pro,Essentiel,Web,202.15,2,1340.12,0.0,0,2,4.0,0,2023-10-28,2023-12-15,0
CLT01741,22,Veuf/Veuve,Retraité,Nouvelle-Aquitaine,132,Assurance Auto,Premium,Téléphone,151.99,0,0.0,1.0,1,0,3.0,1,2022-06-05,2024-04-01,1
CLT01742,67,Veuf/Veuve,Sans emploi,Bretagne,96,Assurance Santé,Essentiel,Web,137.89,1,975.24,0.0,1,0,2.0,0,2023-12-11,2024-06-17,1
CLT01743,63,Célibataire,Sans emploi,Nouvelle-Aquitaine,120,Assurance Vie,Essentiel,Téléphone,58.76,1,1572.36,0.0,0,0,5.0,0,2023-02-04,2023-02-23,0
CLT01744,25,En couple,Fonctionnaire,Grand Est,84,Assurance Auto,Essentiel,Courtier,89.16,1,493.32,2.0,2,0,1.0,0,2022-08-17,2024-04-06,0
CLT01745,27,Marié(e),Sans emploi,Occitanie,96,Assurance Santé,Premium,Téléphone,207.17,0,0.0,1.0,0,1,1.0,0,2022-06-06,2022-12-16,0
CLT01746,46,Célibataire,Salarié,Auvergne-Rhône-Alpes,132,Assurance Habitation,Essentiel,Courtier,39.0,0,0.0,1.0,1,0,1.0,0,2023-07-01,2024-05-04,1
CLT01747,41,Marié(e),Fonctionnaire,PACA,108,Assurance Auto,Essentiel,Courtier,75.06,2,2841.88,0.0,0,0,2.0,0,2022-08-24,2024-06-27,1
CLT01748,59,Veuf/Veuve,Fonctionnaire,Auvergne-Rhône-Alpes,72,Assurance Habitation,Essentiel,Courtier,52.99,3,1023.5,0.0,3,0,3.0,0,2022-08-27,2023-04-06,0
CLT01749,61,Célibataire,Retraité,Hauts-de-France,24,Assurance Santé,Essentiel,Web,105.39,4,11086.23,2.0,1,0,4.0,0,2022-01-27,2023-04-26,1
CLT01750,44,Veuf/Veuve,Retraité,Hauts-de-France,12,Assurance Habitation,Confort,Agence,64.3,0,0.0,2.0,1,0,4.0,0,2022-07-23,2023-02-18,0
CLT01751,63,En couple,Sans emploi,PACA,60,Assurance Vie,Premium,Agence,114.31,0,0.0,0.0,1,0,3.0,1,2023-08-16,2024-05-06,0
CLT01752,70,Veuf/Veuve,Sans emploi,PACA,156,Assurance Auto,Essentiel,Web,82.71,0,0.0,5.0,1,0,4.0,0,2023-01-02,2023-11-22,1
CLT01753,42,Marié(e),Retraité,PACA,24,Assurance Vie,Essentiel,Web,68.28,3,1496.13,,0,1,4.0,1,2022-09-19,2024-02-21,1
CLT01754,25,Veuf/Veuve,Retraité,Île-de-France,24,Assurance Auto,Confort,Agence,96.35,4,3287.13,1.0,2,0,5.0,1,2023-02-14,2024-06-20,0
CLT01755,46,Célibataire,Retraité,Nouvelle-Aquitaine,120,Assurance Auto,Confort,Courtier,106.63,0,0.0,1.0,0,1,5.0,1,2023-10-30,2024-01-14,0
CLT01756,60,Veuf/Veuve,Salarié,Grand Est,24,Assurance Habitation,Premium,Agence,98.44,0,0.0,1.0,0,0,4.0,0,2022-10-09,2023-09-05,1
CLT01757,69,Célibataire,Indépendant,Auvergne-Rhône-Alpes,60,Assurance Auto,Essentiel,Web,74.93,3,1167.24,,3,0,5.0,0,2023-06-16,2023-09-03,0
CLT01758,27,Célibataire,Sans emploi,Île-de-France,24,Assurance Habitation,Premium,Téléphone,88.8,0,0.0,3.0,2,1,3.0,0,2022-08-03,2024-06-09,1
CLT01759,40,Veuf/Veuve,Indépendant,Auvergne-Rhône-Alpes,132,Assurance Santé,Confort,Téléphone,157.82,1,2988.42,2.0,0,1,4.0,1,2022-06-28,2023-12-11,0
CLT01760,46,Célibataire,Indépendant,Bretagne,132,Assurance Habitation,Premium,Web,90.19,0,0.0,0.0,0,3,,0,2022-01-31,2023-06-24,0
CLT01761,23,Marié(e),Sans emploi,Bretagne,36,Assurance Habitation,Confort,Téléphone,74.16,0,0.0,1.0,2,0,3.0,1,2022-11-25,2022-12-24,0
CLT01762,65,Célibataire,Indépendant,Hauts-de-France,60,Assurance Auto,Confort,Agence,102.1,0,0.0,0.0,2,0,5.0,0,2023-02-22,2023-03-17,0
CLT01763,26,Célibataire,Salarié,Auvergne-Rhône-Alpes,12,Multirisque Pro,Confort,Web,334.82,0,0.0,0.0,1,0,5.0,1,2022-12-24,2023-08-09,1
CLT01764,52,Veuf/Veuve,Retraité,PACA,168,Assurance Auto,Confort,Agence,122.25,0,0.0,3.0,2,0,4.0,0,2023-03-02,2024-05-13,0
CLT01765,60,Marié(e),Retraité,Île-de-France,144,Multirisque Pro,Confort,Web,293.74,0,0.0,1.0,0,0,5.0,0,2023-04-26,2023-09-04,0
CLT01766,48,Veuf/Veuve,Retraité,PACA,36,Assurance Habitation,Confort,Courtier,57.05,0,0.0,0.0,3,0,4.0,0,2023-08-08,2023-11-16,0
CLT01767,66,En couple,Salarié,Auvergne-Rhône-Alpes,60,Assurance Habitation,Essentiel,Web,42.18,0,0.0,4.0,0,0,4.0,0,2022-04-08,2024-04-11,0
CLT01768,25,En couple,Fonctionnaire,Occitanie,96,Assurance Vie,Confort,Agence,97.53,0,0.0,3.0,1,0,,0,2022-07-09,2024-05-14,0
CLT01769,67,En couple,Fonctionnaire,Nouvelle-Aquitaine,132,Assurance Santé,Confort,Téléphone,170.84,0,0.0,1.0,3,3,4.0,0,2023-03-09,2023-09-16,0
CLT01770,24,Célibataire,Indépendant,Grand Est,120,Assurance Habitation,Premium,Agence,76.88,0,0.0,2.0,1,0,4.0,1,2022-07-06,2022-07-20,0
CLT01771,40,En couple,Retraité,Occitanie,72,Assurance Habitation,Premium,Agence,94.32,0,0.0,1.0,2,0,4.0,0,2022-11-27,2022-12-08,0
CLT01772,46,En couple,Sans emploi,Bretagne,168,Multirisque Pro,Confort,Téléphone,301.45,0,0.0,0.0,1,1,4.0,0,2023-02-20,2023-10-09,0
CLT01773,47,Célibataire,Fonctionnaire,Hauts-de-France,96,Assurance Habitation,Confort,Courtier,65.43,0,0.0,0.0,1,3,5.0,0,2023-11-03,2024-05-17,0
CLT01774,57,Marié(e),Fonctionnaire,Auvergne-Rhône-Alpes,144,Multirisque Pro,Confort,Courtier,293.25,0,0.0,3.0,3,1,1.0,1,2023-05-15,2024-06-13,0
CLT01775,74,Marié(e),Salarié,Bretagne,36,Multirisque Pro,Confort,Agence,250.07,0,0.0,2.0,1,0,4.0,1,2023-01-10,2024-03-21,0
CLT01776,25,En couple,Retraité,PACA,24,Assurance Auto,Premium,Web,166.09,1,357.39,1.0,2,1,4.0,0,2022-04-24,2022-08-25,1
CLT01777,73,Marié(e),Fonctionnaire,Auvergne-Rhône-Alpes,108,Multirisque Pro,Premium,Courtier,364.71,1,937.86,0.0,1,3,3.0,0,2023-04-09,2023-11-18,0
CLT01778,53,En couple,Indépendant,Grand Est,96,Multirisque Pro,Essentiel,Web,192.82,1,566.96,2.0,1,0,5.0,0,2023-11-28,2024-01-23,0
CLT01779,46,Célibataire,Sans emploi,Auvergne-Rhône-Alpes,96,Assurance Auto,Essentiel,Courtier,69.28,3,1807.8,3.0,3,1,5.0,1,2023-01-07,2023-08-30,0
CLT01780,59,Célibataire,Indépendant,Auvergne-Rhône-Alpes,84,Multirisque Pro,Essentiel,Courtier,227.87,0,0.0,0.0,1,0,5.0,0,2023-10-13,2024-02-05,0
CLT01781,36,Marié(e),Salarié,Occitanie,108,Assurance Habitation,Premium,Téléphone,86.04,0,0.0,1.0,1,0,4.0,1,2023-02-15,2023-07-16,0
CLT01782,49,Veuf/Veuve,Fonctionnaire,Hauts-de-France,132,Assurance Vie,Premium,Téléphone,119.29,0,0.0,0.0,0,0,4.0,0,2022-05-20,2024-05-27,0
CLT01783,30,Marié(e),Indépendant,Nouvelle-Aquitaine,36,Assurance Santé,Essentiel,Agence,115.21,1,2127.87,1.0,3,1,3.0,1,2023-09-20,2023-10-24,0
CLT01784,61,Veuf/Veuve,Indépendant,Auvergne-Rhône-Alpes,60,Assurance Auto,Confort,Web,108.43,0,17451.73,2.0,0,0,5.0,0,2022-09-06,2023-10-11,1
CLT01785,26,En couple,Indépendant,Grand Est,132,Assurance Habitation,Premium,Téléphone,104.35,1,1925.51,3.0,2,0,5.0,0,2022-12-25,2023-03-07,0
CLT01786,70,Célibataire,Sans emploi,Grand Est,120,Assurance Habitation,Confort,Web,67.28,0,0.0,0.0,3,1,5.0,0,2023-11-20,2023-12-28,0
CLT01787,53,Marié(e),Salarié,Nouvelle-Aquitaine,12,Assurance Habitation,Confort,Web,55.7,0,0.0,1.0,0,0,4.0,0,2023-10-15,2023-12-14,0
CLT01788,44,En couple,Retraité,Hauts-de-France,108,Multirisque Pro,Confort,Agence,300.18,1,1021.88,0.0,2,1,4.0,1,2022-11-02,2023-03-09,0
CLT01789,40,Célibataire,Fonctionnaire,Auvergne-Rhône-Alpes,12,Multirisque Pro,Premium,Téléphone,410.78,1,1101.55,0.0,0,0,3.0,1,2022-10-06,2022-11-16,0
CLT01790,57,Veuf/Veuve,Sans emploi,Hauts-de-France,48,Assurance Vie,Confort,Agence,94.13,2,1713.37,0.0,3,1,5.0,0,2022-06-22,2024-06-17,0
CLT01791,47,Célibataire,Sans emploi,PACA,12,Assurance Vie,Confort,Web,98.63,0,0.0,1.0,3,0,3.0,0,2023-09-06,2024-03-09,0
CLT01792,43,Veuf/Veuve,Salarié,Grand Est,132,Assurance Habitation,Premium,Téléphone,99.55,1,2291.53,0.0,0,1,4.0,0,2023-10-16,2023-12-08,1
CLT01793,22,Marié(e),Retraité,Nouvelle-Aquitaine,24,Assurance Santé,Premium,Courtier,259.92,0,0.0,3.0,3,3,4.0,0,2023-11-14,2024-06-15,0
CLT01794,71,Célibataire,Retraité,Île-de-France,72,Assurance Santé,Confort,Agence,189.45,2,586.47,0.0,1,0,1.0,0,2022-09-06,2024-04-27,1
CLT01795,56,Célibataire,Retraité,Nouvelle-Aquitaine,48,Assurance Vie,Essentiel,Téléphone,51.07,0,0.0,0.0,0,0,4.0,0,2023-07-29,2024-06-03,0
CLT01796,74,Célibataire,Sans emploi,Île-de-France,108,Multirisque Pro,Confort,Téléphone,289.87,3,1215.14,1.0,1,0,2.0,0,2023-10-21,2024-06-21,0
CLT01797,32,En couple,Fonctionnaire,PACA,48,Assurance Auto,Premium,Agence,155.81,1,1851.32,0.0,1,0,4.0,0,2023-08-18,2024-06-22,0
CLT01798,73,Veuf/Veuve,Retraité,Bretagne,168,Assurance Vie,Confort,Agence,100.03,0,0.0,4.0,1,0,4.0,0,2023-08-11,2024-05-04,0
CLT01799,68,En couple,Sans emploi,Île-de-France,36,Assurance Auto,Confort,Téléphone,104.56,0,0.0,1.0,1,0,3.0,0,2022-07-05,2022-07-29,0
CLT01800,34,Célibataire,Retraité,Grand Est,12,Assurance Santé,Essentiel,Courtier,123.24,1,2877.56,2.0,3,0,3.0,0,2022-09-17,2023-09-19,1
CLT01801,39,Veuf/Veuve,Salarié,Nouvelle-Aquitaine,72,Assurance Santé,Confort,Web,173.46,1,954.43,1.0,2,0,5.0,0,2022-11-29,2024-03-12,0
CLT01802,66,Veuf/Veuve,Fonctionnaire,Bretagne,144,Assurance Santé,Essentiel,Web,126.82,0,0.0,4.0,1,0,4.0,0,2022-06-26,2023-11-19,0
CLT01803,41,Marié(e),Fonctionnaire,Occitanie,120,Assurance Auto,Confort,Courtier,101.35,1,460.93,4.0,3,0,4.0,0,2022-04-14,2024-04-22,0
CLT01804,54,Veuf/Veuve,Indépendant,Bretagne,24,Assurance Auto,Premium,Téléphone,170.15,0,0.0,2.0,2,0,5.0,0,2023-01-27,2023-08-22,0
CLT01805,24,Marié(e),Retraité,Bretagne,36,Assurance Santé,Premium,Téléphone,207.63,2,1349.89,1.0,1,1,5.0,0,2023-01-06,2023-06-18,0
CLT01806,69,En couple,Sans emploi,PACA,168,Assurance Habitation,Confort,Agence,61.1,1,997.91,0.0,1,1,1.0,0,2022-11-14,2024-04-15,0
CLT01807,68,Célibataire,Indépendant,Grand Est,120,Multirisque Pro,Confort,Web,328.8,0,0.0,2.0,3,0,4.0,0,2022-04-06,2022-07-07,0
CLT01808,57,En couple,Fonctionnaire,Nouvelle-Aquitaine,132,Multirisque Pro,Premium,Téléphone,478.16,0,0.0,0.0,2,0,5.0,0,2023-06-30,2023-12-28,0
CLT01809,24,Marié(e),Sans emploi,PACA,60,Assurance Vie,Essentiel,Téléphone,53.58,0,0.0,3.0,1,1,4.0,0,2023-08-07,2023-09-18,1
CLT01810,25,En couple,Sans emploi,Île-de-France,48,Assurance Santé,Essentiel,Téléphone,124.88,3,5407.78,0.0,3,0,5.0,0,2022-06-08,2024-04-21,0
CLT01811,56,En couple,Indépendant,Occitanie,84,Assurance Santé,Essentiel,Téléphone,124.97,0,0.0,3.0,1,0,4.0,0,2022-08-20,2023-11-13,0
